-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.59596 -3.515152 -3.434343 -3.353535 -3.272727 -3.191919 -3.111111 -3.030303 -2.949495 -2.868687 -2.787879 -2.707071 -2.626263 -2.545455 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.979798 -1.89899 -1.818182 -1.737374 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.6868687 -0.6060606 -0.5252525 -0.4444444 -0.3636364 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.1212121 0.2020202 0.2828283 0.3636364 0.4444444 0.5252525 0.6060606 0.6868687 0.7676768 0.8484848 0.9292929 1.010101 1.090909 1.171717 1.252525 1.333333 1.414141 1.494949 1.575758 1.656566 1.737374 1.818182 1.89899 1.979798 2.060606 2.141414 2.222222 2.30303 2.383838 2.464646 2.545455 2.626263 2.707071 2.787879 2.868687 2.949495 3.030303 3.111111 3.191919 3.272727 3.353535 3.434343 3.515152 3.59596 3.676768 3.757576 3.838384 3.919192 4 
3.6754 3.7582 3.6577 3.6961 3.5904 3.5787 3.6616 3.5285 3.5444 3.5217 3.5 3.4695 3.4071 3.406 3.379 3.3277 3.225 3.2382 3.2717 3.1633 3.0934 3.0871 3.0308 3.0424 3.066 3.0959 3.0515 3.0349 2.9386 2.9429 2.9511 2.8784 2.8203 2.8652 2.9631 2.8709 2.8641 2.8454 2.7636 2.8303 2.788 2.8616 2.7607 2.9623 2.8498 2.891 3.013 3.1189 3.1026 3.1284 3.2746 3.4118 3.4471 3.5757 3.5606 3.6645 3.7847 3.8256 4.0314 4.0363 4.1083 4.2284 4.2865 4.2186 4.2364 4.271 4.3029 4.2514 4.2245 4.2938 4.1507 4.1494 4.1252 3.9854 3.7971 3.8583 3.6948 3.6972 3.633 3.5734 3.5588 3.524 3.3898 3.4386 3.3663 3.3786 3.3822 3.3575 3.2759 3.2126 3.2166 3.2793 3.2 3.2217 3.2867 3.0706 3.0953 3.1237 3.1851 3.1182 
-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.59596 -3.515152 -3.434343 -3.353535 -3.272727 -3.191919 -3.111111 -3.030303 -2.949495 -2.868687 -2.787879 -2.707071 -2.626263 -2.545455 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.979798 -1.89899 -1.818182 -1.737374 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.6868687 -0.6060606 -0.5252525 -0.4444444 -0.3636364 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.1212121 0.2020202 0.2828283 0.3636364 0.4444444 0.5252525 0.6060606 0.6868687 0.7676768 0.8484848 0.9292929 1.010101 1.090909 1.171717 1.252525 1.333333 1.414141 1.494949 1.575758 1.656566 1.737374 1.818182 1.89899 1.979798 2.060606 2.141414 2.222222 2.30303 2.383838 2.464646 2.545455 2.626263 2.707071 2.787879 2.868687 2.949495 3.030303 3.111111 3.191919 3.272727 3.353535 3.434343 3.515152 3.59596 3.676768 3.757576 3.838384 3.919192 4 
4.5006 4.492 4.4936 4.5223 4.5541 4.4808 4.4394 4.3281 4.2697 4.148 4.144 4.028 3.9033 3.868 3.6864 3.6331 3.585 3.5742 3.2665 3.265 3.2578 3.2057 3.1306 3.0682 3.0813 3.1145 2.9645 3.06 3.0503 3.0117 2.9879 3.0387 3.1063 3.2102 3.2174 3.2825 3.2309 3.3812 3.5747 3.5718 3.8063 3.7859 3.922 4.0333 4.1083 4.0861 4.1652 4.1306 4.2759 4.2745 4.3089 4.1859 4.1267 4.1077 4.0285 3.8188 3.7532 3.6586 3.586 3.4857 3.3705 3.2447 3.1083 2.9512 2.7936 2.7362 2.6501 2.523 2.4304 2.3331 2.4094 2.2455 2.2182 2.1987 2.1884 2.2392 2.1668 2.2188 2.1907 2.2382 2.1673 2.3467 2.4144 2.379 2.4948 2.4703 2.5308 2.7136 2.7366 2.7198 2.87 2.9299 2.9504 2.9409 3.0306 2.9832 3.0261 3.0737 3.0928 3.0464 
-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.59596 -3.515152 -3.434343 -3.353535 -3.272727 -3.191919 -3.111111 -3.030303 -2.949495 -2.868687 -2.787879 -2.707071 -2.626263 -2.545455 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.979798 -1.89899 -1.818182 -1.737374 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.6868687 -0.6060606 -0.5252525 -0.4444444 -0.3636364 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.1212121 0.2020202 0.2828283 0.3636364 0.4444444 0.5252525 0.6060606 0.6868687 0.7676768 0.8484848 0.9292929 1.010101 1.090909 1.171717 1.252525 1.333333 1.414141 1.494949 1.575758 1.656566 1.737374 1.818182 1.89899 1.979798 2.060606 2.141414 2.222222 2.30303 2.383838 2.464646 2.545455 2.626263 2.707071 2.787879 2.868687 2.949495 3.030303 3.111111 3.191919 3.272727 3.353535 3.434343 3.515152 3.59596 3.676768 3.757576 3.838384 3.919192 4 
2.9023 2.7582 2.7612 2.6369 2.6739 2.5058 2.4796 2.493 2.3574 2.3407 2.293 2.1847 2.2175 2.2684 2.1109 2.1032 2.1526 2.1888 2.1588 2.2563 2.282 2.3712 2.4421 2.4618 2.5174 2.6209 2.6118 2.8143 3.0034 2.9159 2.9252 3.0553 3.2055 3.2383 3.236 3.4358 3.3423 3.3657 3.3798 3.3858 3.4067 3.403 3.6054 3.4944 3.6507 3.5999 3.5634 3.6126 3.6727 3.5122 3.7384 3.6607 3.7306 3.6563 3.6567 3.622 3.7193 3.7531 3.6348 3.5392 3.6734 3.5074 3.449 3.469 3.4224 3.4011 3.3724 3.3476 3.2382 3.2633 3.0561 2.9911 2.9473 3.0262 2.9209 2.8175 2.8718 2.7517 2.8833 2.7144 2.6173 2.6213 2.61 2.6356 2.5237 2.5305 2.5071 2.3858 2.4781 2.393 2.4246 2.3493 2.4476 2.2888 2.4131 2.3772 2.3693 2.4979 2.4846 2.512 
-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.59596 -3.515152 -3.434343 -3.353535 -3.272727 -3.191919 -3.111111 -3.030303 -2.949495 -2.868687 -2.787879 -2.707071 -2.626263 -2.545455 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.979798 -1.89899 -1.818182 -1.737374 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.6868687 -0.6060606 -0.5252525 -0.4444444 -0.3636364 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.1212121 0.2020202 0.2828283 0.3636364 0.4444444 0.5252525 0.6060606 0.6868687 0.7676768 0.8484848 0.9292929 1.010101 1.090909 1.171717 1.252525 1.333333 1.414141 1.494949 1.575758 1.656566 1.737374 1.818182 1.89899 1.979798 2.060606 2.141414 2.222222 2.30303 2.383838 2.464646 2.545455 2.626263 2.707071 2.787879 2.868687 2.949495 3.030303 3.111111 3.191919 3.272727 3.353535 3.434343 3.515152 3.59596 3.676768 3.757576 3.838384 3.919192 4 
3.7144 3.6936 3.7385 3.6636 3.759 3.6418 3.525 3.4492 3.3815 3.1848 3.0125 3.0051 2.8244 2.684 2.6098 2.4188 2.4071 2.2916 2.174 2.0443 2.0095 1.8174 1.861 1.7595 1.8004 1.7505 1.7674 1.8148 1.7247 1.8521 1.9238 1.9839 2.0298 2.1103 2.2355 2.3815 2.4768 2.5845 2.6725 2.748 2.9026 2.8808 3.1952 3.1548 3.304 3.3114 3.3137 3.5098 3.4219 3.5528 3.5944 3.5285 3.6544 3.5615 3.4699 3.5449 3.6096 3.6063 3.5884 3.5306 3.6823 3.5948 3.6824 3.6592 3.6956 3.6623 3.6785 3.7789 3.7383 3.8348 3.8291 3.8187 3.7801 3.735 3.7579 3.6123 3.6349 3.6776 3.5556 3.5492 3.3841 3.2871 3.3336 3.2231 3.1442 3.139 3.0661 3.1362 2.9964 3.0575 2.9427 2.8868 2.925 2.9162 2.9153 2.9201 3.0183 2.8867 2.9489 2.9483 
-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.59596 -3.515152 -3.434343 -3.353535 -3.272727 -3.191919 -3.111111 -3.030303 -2.949495 -2.868687 -2.787879 -2.707071 -2.626263 -2.545455 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.979798 -1.89899 -1.818182 -1.737374 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.6868687 -0.6060606 -0.5252525 -0.4444444 -0.3636364 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.1212121 0.2020202 0.2828283 0.3636364 0.4444444 0.5252525 0.6060606 0.6868687 0.7676768 0.8484848 0.9292929 1.010101 1.090909 1.171717 1.252525 1.333333 1.414141 1.494949 1.575758 1.656566 1.737374 1.818182 1.89899 1.979798 2.060606 2.141414 2.222222 2.30303 2.383838 2.464646 2.545455 2.626263 2.707071 2.787879 2.868687 2.949495 3.030303 3.111111 3.191919 3.272727 3.353535 3.434343 3.515152 3.59596 3.676768 3.757576 3.838384 3.919192 4 
3.3977 3.5297 3.4321 3.4744 3.2973 3.2398 3.2828 3.1571 3.0658 3.0502 2.8796 2.8871 2.8122 2.7176 2.6534 2.6111 2.6923 2.6168 2.5435 2.4952 2.4723 2.5026 2.3441 2.463 2.3149 2.2585 2.3336 2.3025 2.3189 2.4669 2.3603 2.3692 2.445 2.4832 2.6179 2.7251 2.7419 2.9146 3.0472 3.2717 3.264 3.444 3.6371 3.6347 3.8513 3.8697 3.99 4.1095 4.2225 4.2431 4.2696 4.3127 4.3948 4.1931 4.4204 4.3018 4.2879 4.3962 4.4559 4.3106 4.3797 4.3505 4.3399 4.3378 4.3566 4.3083 4.2662 4.2892 4.2611 4.3075 4.2532 4.1828 4.1734 4.1452 4.0626 4.0314 3.9886 3.9293 3.8534 3.7501 3.616 3.5665 3.5486 3.4784 3.3195 3.3058 3.2363 3.1854 3.1291 3.1462 3.0984 3.0604 3.1241 3.1116 3.0623 3.1389 3.1833 3.2286 3.2955 3.3874 
-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.59596 -3.515152 -3.434343 -3.353535 -3.272727 -3.191919 -3.111111 -3.030303 -2.949495 -2.868687 -2.787879 -2.707071 -2.626263 -2.545455 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.979798 -1.89899 -1.818182 -1.737374 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.6868687 -0.6060606 -0.5252525 -0.4444444 -0.3636364 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.1212121 0.2020202 0.2828283 0.3636364 0.4444444 0.5252525 0.6060606 0.6868687 0.7676768 0.8484848 0.9292929 1.010101 1.090909 1.171717 1.252525 1.333333 1.414141 1.494949 1.575758 1.656566 1.737374 1.818182 1.89899 1.979798 2.060606 2.141414 2.222222 2.30303 2.383838 2.464646 2.545455 2.626263 2.707071 2.787879 2.868687 2.949495 3.030303 3.111111 3.191919 3.272727 3.353535 3.434343 3.515152 3.59596 3.676768 3.757576 3.838384 3.919192 4 
3.0543 3.135 3.084 3.1246 3.1134 3.0958 3.1273 3.1427 3.2154 3.1667 3.0736 3.0818 2.9916 2.998 2.9871 2.9347 2.8344 2.7665 2.7728 2.606 2.5789 2.5298 2.4356 2.5195 2.4459 2.3006 2.3177 2.2781 2.1856 2.2228 2.2043 2.2276 2.2614 2.3359 2.3632 2.36 2.396 2.4078 2.4009 2.4632 2.4655 2.6092 2.6132 2.731 2.674 2.8345 2.6545 2.7534 2.786 2.8669 2.9509 2.8483 2.9688 2.9828 3.0007 3.127 3.1291 3.132 3.1678 3.1274 3.1596 3.157 3.2084 3.1444 3.2586 3.1486 3.2282 3.2146 3.1733 3.1038 3.1594 3.1563 3.2056 3.144 3.2522 3.2866 3.2801 3.2759 3.2005 3.2577 3.2092 3.2607 3.3857 3.2567 3.3251 3.224 3.2113 3.2569 3.223 3.0907 3.0524 3.0185 3.0148 2.8928 2.8039 2.7771 2.7629 2.7431 2.6479 2.5795 
-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.59596 -3.515152 -3.434343 -3.353535 -3.272727 -3.191919 -3.111111 -3.030303 -2.949495 -2.868687 -2.787879 -2.707071 -2.626263 -2.545455 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.979798 -1.89899 -1.818182 -1.737374 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.6868687 -0.6060606 -0.5252525 -0.4444444 -0.3636364 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.1212121 0.2020202 0.2828283 0.3636364 0.4444444 0.5252525 0.6060606 0.6868687 0.7676768 0.8484848 0.9292929 1.010101 1.090909 1.171717 1.252525 1.333333 1.414141 1.494949 1.575758 1.656566 1.737374 1.818182 1.89899 1.979798 2.060606 2.141414 2.222222 2.30303 2.383838 2.464646 2.545455 2.626263 2.707071 2.787879 2.868687 2.949495 3.030303 3.111111 3.191919 3.272727 3.353535 3.434343 3.515152 3.59596 3.676768 3.757576 3.838384 3.919192 4 
2.9359 2.8524 2.9556 2.9629 2.9651 2.921 2.8385 2.8703 2.874 2.9118 2.9741 2.836 2.9017 2.9255 2.8991 2.9215 2.9434 2.9869 3.0755 3.0453 3.0969 3.0514 3.1202 3.1084 3.1724 3.3395 3.1936 3.2338 3.426 3.3932 3.4714 3.3776 3.5176 3.5099 3.585 3.5884 3.6686 3.636 3.7378 3.6554 3.7505 3.7919 3.8016 3.7733 3.7493 3.7506 3.6232 3.6293 3.5968 3.5401 3.4891 3.4009 3.2551 3.2876 3.1546 3.0213 2.9754 2.9179 2.7483 2.7181 2.5649 2.6344 2.4913 2.5005 2.5091 2.3941 2.3387 2.2793 2.3186 2.2124 2.1181 2.1708 2.2042 2.1472 2.0471 2.1229 2.0589 2.0364 1.8644 1.9312 1.8862 1.9763 1.9694 1.9187 1.965 1.9148 1.9408 2.0006 2.0934 2.1468 2.2319 2.2481 2.3551 2.5136 2.5579 2.7193 2.8686 2.8092 2.97 3.0861 
-4 -3.919192 -3.838384 -3.757576 -3.676768 -3.59596 -3.515152 -3.434343 -3.353535 -3.272727 -3.191919 -3.111111 -3.030303 -2.949495 -2.868687 -2.787879 -2.707071 -2.626263 -2.545455 -2.464646 -2.383838 -2.30303 -2.222222 -2.141414 -2.060606 -1.979798 -1.89899 -1.818182 -1.737374 -1.656566 -1.575758 -1.494949 -1.414141 -1.333333 -1.252525 -1.171717 -1.090909 -1.010101 -0.9292929 -0.8484848 -0.7676768 -0.6868687 -0.6060606 -0.5252525 -0.4444444 -0.3636364 -0.2828283 -0.2020202 -0.1212121 -0.04040404 0.04040404 0.1212121 0.2020202 0.2828283 0.3636364 0.4444444 0.5252525 0.6060606 0.6868687 0.7676768 0.8484848 0.9292929 1.010101 1.090909 1.171717 1.252525 1.333333 1.414141 1.494949 1.575758 1.656566 1.737374 1.818182 1.89899 1.979798 2.060606 2.141414 2.222222 2.30303 2.383838 2.464646 2.545455 2.626263 2.707071 2.787879 2.868687 2.949495 3.030303 3.111111 3.191919 3.272727 3.353535 3.434343 3.515152 3.59596 3.676768 3.757576 3.838384 3.919192 4 
2.705 2.6634 2.72 2.7798 2.7453 2.7014 2.7351 2.6611 2.6599 2.6986 2.7937 2.7814 2.7486 2.7238 2.842 2.7628 2.7321 2.7865 2.8019 2.9204 2.7045 2.8428 2.7676 2.8248 2.7203 2.7769 2.7234 2.6934 2.6225 2.6852 2.624 2.5814 2.5395 2.6765 2.5842 2.6552 2.6017 2.6317 2.6553 2.6331 2.7324 2.693 2.8212 2.8924 2.8821 2.8566 2.9635 2.9695 2.978 3.176 3.2499 3.2172 3.2712 3.4337 3.366 3.5162 3.6549 3.5862 3.6443 3.8319 3.894 4.0455 3.979 4.0689 4.0748 4.0765 4.079 4.1525 4.1556 4.1175 4.1796 4.0317 4.0252 4.0036 3.905 3.8549 3.9094 3.7058 3.6643 3.6873 3.5089 3.5105 3.4094 3.2458 3.2946 3.1215 3.2304 3.0796 3.0361 2.8911 2.8502 2.8385 2.7158 2.602 2.5636 2.5522 2.4083 2.3226 2.2803 2.2059 
